start	end	seg_len
1136427979	1136427980	1
1136427999	1136428000	1
1136428051	1136428052	1
1136428058	1136428063	5
1136428068	1136428069	1
1136428151	1136428153	2
1136428159	1136428161	2
1136428168	1136428169	1
1136428202	1136428203	1
1136428226	1136428228	2
1136428250	1136428251	1
1136428267	1136428268	1
1136428280	1136428289	9
1136450097	1136456587	6490
1136456590	1136456594	4
1136456597	1136456603	6
1136456606	1136456611	5
1136456614	1136456618	4
1136456621	1136456626	5
1136456629	1136456633	4
1136456636	1136456640	4
1136456643	1136456649	6
1136456652	1136456659	7
1136456662	1136456670	8
1136456673	1136456683	10
1136456686	1136456696	10
1136456699	1136456708	9
1136456711	1136456725	14
1136456728	1136456739	11
1136456742	1136456752	10
1136456755	1136456769	14
1136456772	1136456783	11
1136456786	1136456799	13
1136456802	1136456833	31
1136456836	1136456855	19
1136456859	1136456878	19
1136456881	1136456902	21
1136456905	1136456913	8
1136456916	1136456940	24
1136456943	1136456954	11
1136456957	1136456981	24
1136456984	1136457004	20
1136457007	1136457029	22
1136457032	1136457035	3
1136457038	1136457040	2
1136457043	1136457049	6
1136457053	1136457067	14
1136457070	1136457086	16
1136457089	1136457100	11
1136457103	1136457117	14
1136457120	1136457146	26
1136457149	1136457178	29
1136457181	1136457186	5
1136457189	1136457193	4
1136457196	1136457211	15
1136457214	1136457218	4
1136457221	1136457226	5
1136457229	1136457248	19
1136457251	1136457254	3
1136457257	1136457258	1
1136457261	1136457263	2
1136457266	1136457279	13
1136457282	1136457298	16
1136457301	1136457312	11
1136457315	1136457322	7
1136457325	1136457333	8
1136457336	1136457342	6
1136457345	1136457350	5
1136457354	1136457367	13
1136457371	1136457397	26
1136457400	1136457401	1
1136457404	1136457413	9
1136457416	1136457442	26
1136457448	1136457457	9
1136457460	1136457461	1
1136457464	1136457471	7
1136457474	1136457495	21
1136457498	1136457510	12
1136457513	1136457521	8
1136457524	1136457529	5
1136457532	1136457535	3
1136457538	1136457545	7
1136457548	1136457558	10
1136457561	1136457574	13
1136457578	1136457579	1
1136457582	1136457584	2
1136457587	1136457606	19
1136457609	1136457613	4
1136457616	1136457626	10
1136457629	1136457658	29
1136457661	1136457665	4
1136457668	1136457672	4
1136457675	1136457682	7
1136457685	1136457710	25
1136457713	1136457717	4
1136457720	1136457722	2
1136457725	1136457746	21
1136457749	1136457756	7
1136457759	1136457768	9
1136457771	1136457777	6
1136457780	1136457783	3
1136457786	1136457791	5
1136457794	1136457800	6
1136457803	1136457810	7
1136457813	1136457817	4
1136457823	1136457833	10
1136457836	1136457840	4
1136457843	1136457858	15
1136457861	1136457877	16
1136457880	1136457894	14
1136457897	1136457925	28
1136457928	1136457936	8
1136457939	1136457951	12
1136457954	1136457970	16
1136457973	1136458002	29
1136458005	1136458150	145
1136458153	1136458161	8
1136458164	1136458181	17
1136458184	1136458200	16
1136458203	1136458233	30
1136458236	1136458267	31
1136458270	1136458327	57
1136458330	1136458344	14
1136458347	1136458393	46
1136458396	1136458438	42
1136458442	1136458514	72
1136458517	1136458544	27
1136458547	1136458579	32
1136458582	1136458619	37
1136458622	1136458652	30
1136458655	1136458657	2
1136458660	1136458667	7
1136458673	1136458683	10
1136458686	1136458705	19
1136458708	1136458725	17
1136458728	1136458739	11
1136458743	1136458772	29
1136458775	1136458779	4
1136458782	1136458802	20
1136458805	1136458806	1
1136458809	1136458845	36
1136458848	1136458887	39
1136458890	1136458926	36
1136458929	1136458937	8
1136459854	1136460080	226
1136460083	1136460113	30
1136460116	1136460134	18
1136460138	1136460151	13
1136460154	1136460176	22
1136460179	1136460198	19
1136460201	1136460220	19
1136460223	1136460236	13
1136460239	1136460248	9
1136460251	1136460268	17
1136460271	1136460286	15
1136460289	1136460322	33
1136460325	1136460344	19
1136460347	1136460375	28
1136460378	1136460383	5
1136460386	1136460398	12
1136460401	1136460422	21
1136460425	1136460454	29
1136460457	1136460462	5
1136460465	1136460481	16
1136460484	1136460494	10
1136460497	1136460517	20
1136460520	1136460576	56
1136460579	1136460584	5
1136460587	1136460603	16
1136460606	1136460669	63
1136460672	1136460676	4
1136460679	1136460700	21
1136460703	1136460711	8
1136460714	1136460738	24
1136460741	1136460742	1
1136460745	1136460757	12
1136460760	1136460767	7
1136460770	1136460789	19
1136460792	1136460802	10
1136460805	1136460820	15
1136460823	1136460842	19
1136460845	1136460855	10
1136460858	1136460865	7
1136460868	1136460873	5
1136460876	1136460896	20
1136460899	1136460917	18
1136460920	1136460935	15
1136460938	1136460953	15
1136460956	1136460986	30
1136460989	1136461012	23
1136461015	1136461084	69
1136461087	1136461123	36
1136461126	1136461154	28
1136461157	1136461212	55
1136461215	1136461257	42
1136461260	1136461282	22
1136461285	1136461695	410
1136461698	1136461706	8
1136461709	1136461720	11
1136461723	1136461741	18
1136461744	1136461749	5
1136461751	1136461754	3
1136461757	1136461805	48
1136461808	1136461840	32
1136461844	1136461862	18
1136461865	1136461899	34
1136461902	1136461939	37
1136461942	1136461989	47
1136461992	1136462056	64
1136462059	1136462098	39
1136462101	1136462143	42
1136462146	1136462203	57
1136462206	1136462240	34
1136462243	1136462287	44
1136462290	1136462320	30
1136462323	1136462385	62
1136462388	1136462411	23
1136462414	1136462440	26
1136463255	1136466236	2981
1136484026	1136485051	1025
1136485053	1136491302	6249
1136491305	1136492724	1419
1136492726	1136496355	3629
1136496358	1136497433	1075
1136498548	1136506763	8215
1136514829	1136514834	5
1136514837	1136514845	8
1136514848	1136514863	15
1136514866	1136514872	6
1136514875	1136514878	3
1136514881	1136514895	14
1136514898	1136514912	14
1136514915	1136514925	10
1136514928	1136514940	12
1136514943	1136514950	7
1136514953	1136514960	7
1136514963	1136514966	3
1136514969	1136514981	12
1136514984	1136515005	21
1136515008	1136515015	7
1136515018	1136515026	8
1136515029	1136515055	26
1136515058	1136520310	5252
1136520830	1136522359	1529
1136523774	1136524021	247
1136524272	1136526004	1732
1136526008	1136527323	1315
1136527329	1136527333	4
1136529609	1136532019	2410
1136533358	1136534365	1007
1136534367	1136534370	3
1136534374	1136534375	1
1136534378	1136534607	229
1136534609	1136538441	3832
1136539666	1136542511	2845
1136543869	1136545439	1570
1136545441	1136545494	53
1136545496	1136548545	3049
1136548895	1136551312	2417
1136582470	1136583128	658
1136583389	1136584903	1514
1136585203	1136591152	5949
1136591155	1136592982	1827
1136592984	1136594711	1727
1136594713	1136595300	587
1136595302	1136596283	981
1136597527	1136601545	4018
1136601547	1136605693	4146
1136605922	1136607254	1332
1136607256	1136608375	1119
1136608377	1136610402	2025
1136610404	1136612007	1603
1136612009	1136612131	122
1136612133	1136614353	2220
1136614357	1136621510	7153
1136621512	1136621513	1
1136621515	1136622324	809
1136622326	1136622631	305
1136623494	1136630354	6860
1136630704	1136631175	471
1136631180	1136631887	707
1136631889	1136632104	215
1136632106	1136634876	2770
1136634878	1136636142	1264
1136636144	1136643463	7319
1136644116	1136645016	900
1136645018	1136645021	3
1136645025	1136645820	795
1136645823	1136645826	3
1136645829	1136645830	1
1136645835	1136645837	2
1136645839	1136645840	1
1136645842	1136645843	1
1136645845	1136645860	15
1136645993	1136646989	996
1136646991	1136649635	2644
1136799305	1136801202	1897
1136801869	1136803840	1971
1136816633	1136817591	958
1136818477	1136820862	2385
1136820864	1136824858	3994
1136861219	1136865131	3912
1136865133	1136865433	300
1136866393	1136867195	802
1136879795	1136881672	1877
1136881674	1136883215	1541
1136897972	1136899329	1357
1136899331	1136905432	6101
1136905434	1136907996	2562
1136907998	1136910288	2290
1136910824	1136911991	1167
1136912567	1136912601	34
1136954885	1136956029	1144
1137022361	1137026162	3801
1137210884	1137215120	4236
1137215656	1137218923	3267
1137218925	1137225356	6431
1137225358	1137230639	5281
1137230641	1137232408	1767
1137232410	1137233895	1485
1137233897	1137239285	5388
1137239287	1137242239	2952
1137242241	1137245022	2781
1137245024	1137248329	3305
1137248762	1137249598	836
1137249600	1137250703	1103
1137250705	1137250767	62
