# m1 m2 mc q a1z a2z Mf af
5.965536138925742193e+01 1.685290223212442129e+01 2.658599019645430417e+01 2.825044026161787070e-01 1.761318886918088189e-01 1.029308798825516597e-01 7.439843003780494257e+01 5.904144976411678236e-01
5.333950722630184060e+01 1.996873305553149081e+01 2.775934071235894152e+01 3.743704074882203137e-01 1.064288753008578448e-01 2.054600922325512946e-01 7.081544665990462306e+01 6.174726374025117925e-01
3.397648161996126248e+01 2.906610726748057161e+01 2.734087175579500339e+01 8.554772560795160796e-01 -1.881493952335728248e-01 3.460259963387049553e-02 6.016235290252572554e+01 6.525267530837147723e-01
3.436146302156366517e+01 2.352021158964676317e+01 2.466036527255782573e+01 6.844938929080687240e-01 -4.601600172472166683e-01 -2.679755984769816024e-01 5.573276557971914968e+01 5.292573602309078584e-01
4.411427940985154095e+01 1.710754942039152837e+01 2.340339894960754563e+01 3.878007223341631282e-01 -3.171310230200252156e-01 -2.441007152351498677e-01 5.952189550688381559e+01 4.371726690669289761e-01
3.144808941457146645e+01 2.752835507474040000e+01 2.560289050400456645e+01 8.753585857583177088e-01 -8.937777337757528695e-01 3.866798850972953949e-01 5.661526165834504098e+01 5.684916364808579869e-01
4.400357935936794007e+01 1.898135556516854550e+01 2.473100700541267116e+01 4.313593539778167729e-01 -1.852883037294399959e-01 -2.490982504114837015e-01 6.097860447050764066e+01 5.158865084111760035e-01
3.605147205950694911e+01 2.075971524701762760e+01 2.363740866314862643e+01 5.758354391951434614e-01 -7.833433133907850010e-01 2.021200105423634763e-01 5.498118424287566341e+01 4.331474686125975637e-01
4.103629986500580173e+01 2.263138875873773870e+01 2.629927782898879229e+01 5.514968170421458149e-01 5.768343861273586559e-02 -5.511263864562415682e-01 6.117731541672392837e+01 6.173822036764514687e-01
7.176755843499121568e+01 1.285651344797625129e+01 2.474754053626758932e+01 1.791410175897510948e-01 2.498554893322873227e-01 -4.211035600476460972e-01 8.307667830851684698e+01 5.387268864064043150e-01
5.597554569376551115e+01 1.873450654588494757e+01 2.739734942809009155e+01 3.346909139283580914e-01 1.962562907725804578e-02 6.469157347559677529e-01 7.244096460490544587e+01 5.719207424628675041e-01
6.083672150204525764e+01 1.749821026312000427e+01 2.738448423185273484e+01 2.876257929601241936e-01 1.032315857610306836e-01 5.490882513025769907e-01 7.618962439906070472e+01 5.707653076600525122e-01
4.923137024705194165e+01 2.071416994778229181e+01 2.729943566983157766e+01 4.207514404704730260e-01 1.324074136182714079e-01 -2.603436693259317258e-01 6.741821563756677449e+01 6.276353861502145248e-01
6.660742482240432594e+01 1.554038996900074032e+01 2.667297946170834777e+01 2.333131780794130972e-01 3.392816173616264308e-01 -5.078854130400861644e-01 8.007840057930047806e+01 6.289364342974004263e-01
3.050939265331665240e+01 2.694331148292248201e+01 2.494988944627045058e+01 8.831153012150667614e-01 -9.780877314699883973e-01 2.648283474861491404e-01 5.528206203590182355e+01 5.379621378486847405e-01
3.767895028577422778e+01 2.312565400345379274e+01 2.554632293937294563e+01 6.137552619714284896e-01 -6.416888031844409923e-01 4.821065339455982701e-01 5.855229564988952262e+01 5.199911456064350013e-01
5.585607443573445607e+01 1.804669245339174566e+01 2.681320180243038465e+01 3.230927456986881219e-01 1.619561503829564930e-01 -8.279660833378793550e-02 7.164917020537303927e+01 6.034198729973616615e-01
3.090406886520197816e+01 2.858158330465896668e+01 2.586894528469660059e+01 9.248485508276182987e-01 3.396679568530373144e-02 -6.720408437465329454e-01 5.702788563566495128e+01 5.950307768923009943e-01
3.726362206826876644e+01 2.389119662121803245e+01 2.584804165201414250e+01 6.411399454794866060e-01 -6.641962324346082358e-01 5.352015222235622094e-01 5.882212492618858590e+01 5.339212452777133411e-01
7.365574122416779801e+01 1.484759934560023709e+01 2.715975036043466062e+01 2.015810186528741166e-01 3.738949930614602901e-01 -3.667296790145908036e-01 8.650427839409019271e+01 6.310884544158624765e-01
9.231408311606260497e+01 1.023127854712426554e+01 2.415102220423579382e+01 1.108311776683186117e-01 3.487116741745738824e-01 -2.543151297732235694e-01 1.013483350969950152e+02 5.348026016622007273e-01
6.075496147184968976e+01 1.707274478237607340e+01 2.699629794354130752e+01 2.810098857570108022e-01 4.882368517370509753e-02 8.202273344490988993e-01 7.578329976539822610e+01 5.459403303231616933e-01
4.634613262688987589e+01 1.475800879438612512e+01 2.207042161848455208e+01 3.184302110641175076e-01 -2.414579674455143710e-01 -8.108033110596354343e-01 5.966526123109581192e+01 3.927885758480842426e-01
4.166281425671387950e+01 1.746223589789128283e+01 2.305445008813949670e+01 4.191324136265537348e-01 -4.163309638095261667e-01 -3.154260181405985630e-01 5.746410177559979360e+01 4.178717139572189487e-01
4.379556362707074157e+01 2.049330170677602680e+01 2.571568398115373100e+01 4.679309959629972537e-01 -3.189732858914148816e-01 3.863915153243198120e-01 6.209966662339063959e+01 5.236797998968948376e-01
6.441363424764166723e+01 1.552437974610241511e+01 2.626906199572237099e+01 2.410107724463753376e-01 1.231841702820939688e-01 4.676378565041608981e-01 7.808382655882677170e+01 5.388821584066879611e-01
5.314119878175424816e+01 1.608690992757032845e+01 2.460854253845520390e+01 3.027201172792075567e-01 -1.933792543589938906e-01 3.663194100551849242e-01 6.753031942889921879e+01 4.381801985620654150e-01
5.976509627303990158e+01 1.659495337216507593e+01 2.638037443701920992e+01 2.776696501307415743e-01 3.895446257723350625e-02 4.684025837738763909e-01 7.441670879163581276e+01 5.291139292199041888e-01
3.923689227428717174e+01 2.386016389955472761e+01 2.647396530318476238e+01 6.081053446526608619e-01 -4.887924931407096052e-01 5.131985838895329888e-01 6.062858226777429849e+01 5.615628419419252948e-01
3.251688782524990273e+01 2.985839061888259494e+01 2.712081407406898848e+01 9.182425691949849256e-01 1.903743655504788190e-01 -4.872765041747064152e-01 5.955312631656091327e+01 6.499089939383996262e-01
6.762298051580715708e+01 1.096305471636893714e+01 2.202654894190576940e+01 1.621202530965974997e-01 5.916876529938082385e-02 -6.341115462675970260e-01 7.743691543159739865e+01 3.963673794569847475e-01
3.739474606724748185e+01 1.940495310341133361e+01 2.320409871945879132e+01 5.189219113432443908e-01 -4.303322794045080779e-01 -4.680148599222280215e-01 5.499450785621846194e+01 4.624697610243136414e-01
3.989769886264312504e+01 2.221985490475655212e+01 2.570221612297276792e+01 5.569207131783073805e-01 2.060931687343400820e-01 -9.589241180121153008e-01 5.968145677024993034e+01 6.321645870212555529e-01
8.123067594447032036e+01 1.225475245388306966e+01 2.539019179667037207e+01 1.508636030834026032e-01 2.668767010808820173e-01 8.519265790023591300e-01 9.203031671060395524e+01 5.349025210986970702e-01
3.335230259812676934e+01 2.482287421690936924e+01 2.499419714301430417e+01 7.442626830299730045e-01 -8.775069034814804159e-01 2.814516006022845795e-01 5.605269203953341872e+01 5.073832715219404044e-01
3.449723076813512534e+01 2.083680148558650913e+01 2.319373597439631851e+01 6.040137431794476708e-01 -3.581604076719725471e-01 -9.752386863887225754e-01 5.353983391884319332e+01 4.722107280532512608e-01
6.212336805349166013e+01 1.380561779429965341e+01 2.420499423857699028e+01 2.222290617342616015e-01 -7.692142273244757800e-02 9.106969147990914282e-01 7.446426358655499200e+01 4.171243924938979886e-01
3.414936228225249693e+01 2.476740064775006545e+01 2.525282917984930720e+01 7.252668569047259206e-01 -7.922224670360097365e-01 2.606242636770106924e-01 5.673359586469959481e+01 5.168424102255797514e-01
4.774815010341244204e+01 2.040520703599929675e+01 2.670060382783409381e+01 4.273507348830460351e-01 -7.717669978725467950e-02 2.923837895751557614e-01 6.578171237782434844e+01 5.798732190550325294e-01
4.325371299439259332e+01 1.932386134506335651e+01 2.477345842058653602e+01 4.467561281402246398e-01 -2.644291211170515243e-01 5.295655790335151991e-02 6.054370791914837469e+01 5.115105483219606342e-01
3.562515706796012438e+01 2.092904976604953404e+01 2.360536911846930863e+01 5.874795085429196373e-01 -4.716222049424743101e-01 -5.504430838234045664e-01 5.468154085700682998e+01 4.713076961093229933e-01
3.705233074830930917e+01 2.186727349486415051e+01 2.461014299274862438e+01 5.901726842342286394e-01 -6.207964325823850382e-02 -9.288433093674698382e-01 5.679780637566936718e+01 5.581460100242585654e-01
4.478815599339883136e+01 2.408752849546871388e+01 2.832435758522957059e+01 5.378102304327708749e-01 -1.120194456945239336e-01 5.154204682114735814e-01 6.601426545148447644e+01 6.353452750483942202e-01
4.312966927678454709e+01 1.729773769022500218e+01 2.330303402489161968e+01 4.010635365464273461e-01 -5.178839418264934435e-01 2.739946999917340364e-01 5.877358588808022688e+01 3.912935549708842498e-01
9.421419562244376777e+01 1.108790205808030116e+01 2.552066759174179111e+01 1.176882314265487867e-01 3.661839811840189030e-01 8.231106203260354359e-01 1.039587781522512415e+02 5.629719446222827273e-01
3.541832669902267838e+01 2.252119251654740850e+01 2.446226553920379843e+01 6.358626907456035315e-01 -8.996285576683397123e-01 4.323753196894423723e-01 5.597012107190044361e+01 4.579010628768586111e-01
5.002836289308450546e+01 1.572154441625231769e+01 2.365091079714886035e+01 3.142526260523613724e-01 -1.531827508117837300e-01 -2.451520392510883606e-01 6.409858663612155283e+01 4.488971645052995951e-01
4.849540922276688093e+01 2.122944480007698687e+01 2.747299684085728799e+01 4.377619477868125997e-01 2.239712782489013954e-01 -4.467637179410740011e-01 6.707033142019666627e+01 6.565427859035455338e-01
3.392223250316749983e+01 3.184905439045654774e+01 2.861154523211428113e+01 9.388843846725781761e-01 4.550806240324241636e-01 -4.466722628923974758e-01 6.252809459377925094e+01 6.973395479094879335e-01
4.631934314113408391e+01 2.111690514914366190e+01 2.681988532084859145e+01 4.558981996959863281e-01 -2.267593945624661322e-01 4.867965710985417971e-01 6.507584713214721717e+01 5.533189742415188794e-01
9.766542955388521818e+01 9.302091798391261435e+00 2.339604806248540569e+01 9.524446716592786799e-02 3.932337325004924278e-01 -4.251725885583096942e-01 1.058764277665293463e+02 5.484254732762744444e-01
4.066908135600333196e+01 2.412919381351393966e+01 2.708766785095147611e+01 5.933056024131739825e-01 6.636245031130100225e-02 -3.253025930649757758e-01 6.209136306233487090e+01 6.426387165979375871e-01
4.355732816911138627e+01 2.198355115825594908e+01 2.663133854507203324e+01 5.047038485213046766e-01 -1.463692482900547931e-01 1.401849625729435951e-02 6.312007893617429488e+01 5.789235153978451454e-01
4.395647679338885183e+01 1.901419664174308011e+01 2.474188855267446385e+01 4.325687140740737680e-01 -9.573795104189830596e-02 -5.452958351193595288e-01 6.093846511187655324e+01 5.344217454863149364e-01
3.338312503841572010e+01 2.714354244232121971e+01 2.617741489797333188e+01 8.130917165809287139e-01 -4.049032624848796780e-01 3.650471295382744924e-02 5.796470560959794938e+01 6.040562931840148808e-01
4.246215748668019074e+01 2.177145535706721446e+01 2.618069919590949368e+01 5.127260753035600693e-01 -1.730612177584525124e-01 -5.655399065799583680e-02 6.188217801055031941e+01 5.693145827405290404e-01
3.746326735508079508e+01 2.705073781879177730e+01 2.764012858733489253e+01 7.220602934176038046e-01 4.168381463099793405e-01 -6.940679058025567283e-01 6.149920722247612304e+01 6.944876590755881818e-01
5.266759994727997451e+01 1.372384524481815937e+01 2.243826018760111651e+01 2.605747225724290850e-01 -4.209300574737234180e-01 8.838380743418705610e-01 6.509940151947853337e+01 2.849554238891026103e-01
3.999979613019012703e+01 1.972286835296932495e+01 2.415398972328881300e+01 4.930742218979299318e-01 -1.682454536187092398e-01 -7.992295620032567882e-01 5.776436700995324713e+01 5.166758382597185228e-01
3.441264865804537720e+01 2.525987582787660912e+01 2.560558514143107445e+01 7.340288182662473293e-01 -5.322040638793237299e-01 -3.622342991316989183e-03 5.734839161089212212e+01 5.529893047157731223e-01
4.528785225978099049e+01 1.958502931456339269e+01 2.548771679090841857e+01 4.324565714050512821e-01 1.269507130601441047e-01 -7.089009470442055871e-01 6.259363138384303227e+01 6.075711363757786421e-01
4.075407762022364011e+01 2.391966971805140929e+01 2.699045109363022732e+01 5.869270295098424350e-01 -3.498636537977167227e-01 4.372332534280681249e-01 6.210447833689245556e+01 5.836441106427615599e-01
6.085259095930198470e+01 1.356809653931057014e+01 2.375418114360329724e+01 2.229666202444012535e-01 -1.391529440534611771e-02 -5.974294933380621536e-02 7.296050864949927472e+01 4.347675016424731864e-01
3.470853924550015535e+01 2.720997901462999735e+01 2.671373508468964530e+01 7.839563290799591577e-01 -1.584474489981965717e-01 -1.100768039996919967e-01 5.920141963734611323e+01 6.331584227204498649e-01
3.885335710840367796e+01 2.614182334676140584e+01 2.763646074376690720e+01 6.728330649478712067e-01 -2.399314397292219847e-01 2.559218760307550022e-01 6.218294201364779639e+01 6.300869362716736699e-01
3.056317647779987468e+01 3.029439443524174180e+01 2.648948629022239132e+01 9.912056901954099386e-01 -5.577871975617387790e-01 1.121936338847743519e-01 5.823869008140473369e+01 6.152272823108156929e-01
4.875557490216028356e+01 1.619397305525134101e+01 2.376355384024408224e+01 3.321460794534454863e-01 -3.303570274501038684e-01 4.876156033540843815e-01 6.330224951783109333e+01 4.097608717082886765e-01
4.345037072191983896e+01 1.756342917532907322e+01 2.357632259408170938e+01 4.042181662323234836e-01 -4.848866100816053293e-01 2.785698440495933403e-01 5.930879661678844172e+01 4.075220271268040761e-01
6.454595355361415443e+01 1.306940601401749902e+01 2.386082128340753883e+01 2.024821897341959331e-01 -6.887205360535973708e-02 9.278874510091926764e-01 7.625565076468818404e+01 3.949019002683605284e-01
4.730756250241918792e+01 1.853929195741087455e+01 2.524103870061463795e+01 3.918885475543751329e-01 -1.083932885407345725e-01 -1.220940154349915430e-01 6.380405367400167904e+01 5.286642881618518475e-01
4.255563225875951616e+01 2.147297289981078805e+01 2.601565267126473557e+01 5.045859210654979332e-01 -3.046174780304543028e-01 2.029040464904273977e-01 6.175875647076794905e+01 5.395644993629106212e-01
4.091484683470863359e+01 2.149208775863400334e+01 2.555342692522331305e+01 5.252882369439048071e-01 -2.578590939985426767e-01 -8.031480269036815611e-02 6.016999322540338824e+01 5.463111648810053955e-01
1.044813135720720254e+02 9.009907769148634671e+00 2.361907730844818687e+01 8.623463336277381597e-02 4.481929722078960565e-01 -6.722700959949250432e-01 1.124041826211022652e+02 5.788944956664011654e-01
3.605202589443999983e+01 2.053503530696861645e+01 2.350236945046358272e+01 5.695944901153408013e-01 -6.978729739436753121e-01 -1.071591620655100857e-01 5.478832544860211584e+01 4.312266507338243238e-01
4.705122240631705210e+01 1.980578292268745599e+01 2.609686695728380812e+01 4.209408791051590382e-01 2.013505572233473540e-01 -8.700170702424909752e-01 6.449561080743855257e+01 6.244942938401601973e-01
9.809843570292471782e+01 9.186091054813291024e+00 2.326849418057042485e+01 9.364156511763231661e-02 3.771972584007564078e-01 -3.588405244716246223e-01 1.062262669795088783e+02 5.346843683022044491e-01
2.946630918778871333e+01 2.755336014520344179e+01 2.480248795231487335e+01 9.350801272601175773e-01 -1.821810200588248607e-01 -5.871722947940439807e-01 5.473963930617550488e+01 5.690909475263721262e-01
4.125065659005846896e+01 1.821459569956694580e+01 2.347781022082086011e+01 4.415589279118703470e-01 -6.485017784494151449e-01 3.981991400666389791e-01 5.776782829290500842e+01 3.852485036950289432e-01
4.653595445481622761e+01 1.830100237561042675e+01 2.487674631188385987e+01 3.932658648568100324e-01 9.543147368957960452e-02 -9.214505696714312410e-01 6.275591329105496641e+01 5.747065076417146035e-01
3.352122736231312672e+01 2.706462527761669890e+01 2.619141206297729596e+01 8.073876587241138880e-01 7.615064061459271560e-02 -6.257071324375313992e-01 5.801661745201245424e+01 6.204984083401045014e-01
3.515923488332783364e+01 2.311992802008101933e+01 2.471228335062954073e+01 6.575776775803577889e-01 -4.100509415535101287e-01 -3.362569980358918187e-01 5.613805801519870187e+01 5.282244869001099241e-01
4.437470284074385773e+01 2.281770147207349098e+01 2.740188092051191049e+01 5.142051667132019332e-01 -4.933172972142883111e-03 9.777885172316129470e-02 6.450534488065432015e+01 6.323441988797549040e-01
3.751632432581872223e+01 2.400745076521661758e+01 2.599747695723973351e+01 6.399201200181195981e-01 1.584053503388942463e-01 -8.714964261692291769e-01 5.904383297162218724e+01 6.236570217284493900e-01
8.476016599715163125e+01 1.132786447357419668e+01 2.470984649823225254e+01 1.336460864641873247e-01 2.631587210388457998e-01 4.696223948947192972e-01 9.478909229123631519e+01 5.076795433063079344e-01
3.737767619108494443e+01 2.247165210082091846e+01 2.506897191973139272e+01 6.012051681848722406e-01 -1.296391100321483136e-01 -6.399218248909230855e-01 5.762422525790449157e+01 5.644085333168683549e-01
4.733156390572113992e+01 1.713810750570762664e+01 2.418784288879796307e+01 3.620862293890120265e-01 -4.646058364630042958e-01 8.992554054365455851e-01 6.273147637507719310e+01 3.991976409846489382e-01
5.171692067278842586e+01 1.677571483863372137e+01 2.488051929534744744e+01 3.243757482154287497e-01 1.033868634433065398e-03 -3.438411867081369033e-01 6.659432137642899363e+01 5.238504250581723642e-01
3.240429200196697224e+01 2.390852454971802743e+01 2.417529251669804680e+01 7.378196859930393758e-01 -7.847850307437157502e-01 4.653389295051777591e-02 5.428300610328419396e+01 5.006726880848826333e-01
3.781618209017561583e+01 2.868375079083432411e+01 2.861698865103964806e+01 7.585046719532844151e-01 -5.057510843397727829e-01 7.956083105850619841e-01 6.337033648263598451e+01 6.526785830327394011e-01
